transaction_id,city,customer_id,branch_code,amount,currency,date,status,channel,device_type,attempt_count
TXN132124,kashmir,CUST5887,KASB01,4971.94,USD,2025-05-08,passed,branch,ios,5
TXN516366,kashmir,CUST1492,KASB01,7853.67,INR,2025-05-05,,mobile,ios,1
TXN541964,kashmir,CUST7540,KASB01,1889.2,INR,2025-05-05,passed,online,ios,5
TXN892800,kashmir,CUST3603,KASB01,7854.3,INR,2025-05-04,passed,mobile,web,5
TXN224562,kashmir,CUST5843,KASB01,4206.29,EUR,2025-05-02,,branch,web,2
TXN526217,kashmir,CUST4726,KASB01,505.81,INR,2025-05-05,failed,online,ios,5
TXN875905,kashmir,CUST8453,KASB01,852.46,USD,2025-05-07,passed,mobile,web,2
TXN923871,kashmir,CUST4460,KASB01,8848.81,EUR,2025-05-08,passed,online,android,4
TXN298232,kashmir,CUST5629,KASB01,3612.49,EUR,2025-05-05,passed,mobile,web,4
TXN673847,kashmir,CUST6523,KASB01,9205.77,INR,2025-05-08,passed,branch,ios,3
TXN768933,kashmir,CUST5074,KASB01,1639.6,INR,2025-05-03,passed,branch,web,3
TXN228037,kashmir,CUST8342,KASB01,7557.5,USD,2025-05-02,passed,mobile,ios,4
TXN897667,kashmir,CUST4854,KASB01,4028.45,USD,2025-05-03,passed,online,ios,5
TXN172355,kashmir,CUST6839,KASB01,2140.63,INR,2025-05-03,failed,mobile,android,1
TXN864183,kashmir,CUST4003,KASB01,499.5,INR,2025-05-06,,mobile,web,3
TXN779151,kashmir,CUST1661,KASB01,8168.09,INR,2025-05-07,passed,branch,web,3
TXN682441,kashmir,CUST6827,KASB01,3880.69,USD,2025-05-05,,online,ios,5
TXN647814,kashmir,CUST1182,KASB01,2511.05,USD,2025-05-02,passed,branch,android,5
TXN467714,kashmir,CUST2921,KASB01,3468.65,USD,2025-05-05,,branch,android,3
TXN373630,kashmir,CUST4544,KASB01,8527.53,USD,2025-05-02,failed,online,ios,4
TXN189433,kashmir,CUST4612,KASB01,8098.6,USD,2025-05-08,failed,mobile,ios,2
TXN824089,kashmir,CUST6344,KASB01,1213.63,INR,2025-05-05,passed,branch,ios,1
TXN574473,kashmir,CUST6214,KASB01,573.58,USD,2025-05-04,failed,online,android,2
TXN255717,kashmir,CUST4472,KASB01,3679.24,EUR,2025-05-02,failed,online,web,2
TXN161046,kashmir,CUST6656,KASB01,5487.36,EUR,2025-05-07,passed,mobile,ios,4
TXN568175,kashmir,CUST6811,KASB01,8612.49,EUR,2025-05-06,passed,online,ios,3
TXN842866,kashmir,CUST7341,KASB01,8211.28,USD,2025-05-04,failed,online,ios,3
TXN268544,kashmir,CUST1002,KASB01,1846.09,INR,2025-05-07,failed,branch,ios,1
TXN359017,kashmir,CUST9596,KASB01,4728.88,USD,2025-05-02,passed,online,android,3
TXN323150,kashmir,CUST3376,KASB01,6422.98,USD,2025-05-07,passed,branch,android,5
TXN152588,kashmir,CUST1990,KASB01,5185.44,USD,2025-05-07,,online,android,4
TXN522972,kashmir,CUST9078,KASB01,3221.12,INR,2025-05-07,passed,mobile,android,2
TXN593402,kashmir,CUST1252,KASB01,8117.65,USD,2025-05-02,failed,mobile,web,4
TXN655141,kashmir,CUST2845,KASB01,4765.09,INR,2025-05-03,,mobile,android,5
TXN913332,kashmir,CUST5631,KASB01,1941.3,EUR,2025-05-06,passed,mobile,web,2
TXN570234,kashmir,CUST6774,KASB01,5406.94,USD,2025-05-03,,branch,android,5
